ID	title	budget	revenu	nb_vote	moy_vote	runtime	release_date	homepage	prod	language	country	keyword	genre
3877	Things We Lost in the Fire	16000000.0	2849142.0	90	6.7	113.0	2007-09-26	http://www.thingswelostinthefiremovie.com/	DreamWorks SKG|Neal Street Productions|DreamWorks Pictures|Province of British Columbia Production Services Tax Credit	en	US	sadness|loss of father|junkie|luxury|heroin|beauty|charity|funeral|widow|loss of husband|ersatz|best friend|woman director	Drama
36647	Blade	45000000.0	131183530.0	1905	6.5	120.0	1998-08-21	http://www.warnerbros.com/blade	New Line Cinema|Amen Ra Films|Imaginary Forces|Marvel Enterprises	en	US	suicide|hero|vampire|bite|fistfight|supernatural|vampire hunter|superhero|rivalry|tragic hero|good vs evil|one man army|extreme violence|martial arts master|scientist|violence|disarming someone|blade|machine gun|english subtitles in original|hypodermic needle|microscope|secret headquarters|bullet dodging|bullet time|kicked in the groin|x rayed skeleton|mouth guard|escapade|imaginary|deadly|master warrior|supernatural ability|fang vamp	Horror|Action
129	Spirited Away	15000000.0	274925095.0	3840	8.3	125.0	2001-07-20	http://movies.disney.com/spirited-away	Studio Ghibli	ja	JP	witch|parents kids relationship|magic|twilight|darkness|village and town|bath house|pig|ghost world|biology|train|amusement park|yokai|japanese mythology|anime	Fantasy|Adventure|Animation|Family
9573	Blood Work	50000000.0	26199517.0	206	6.1	110.0	2002-08-04		Malpaso Productions|Warner Bros.	en	US	houseboat|heart|investigation|police|ex-cop|suspense|heart transplant|fbi profiler	Crime|Drama|Mystery|Thriller
12079	Spun	2000000.0	0.0	132	6.6	101.0	2002-06-01		Muse Productions|Brink Films|Silver Nitrate	en	US	independent film|speed freak|junky cop|boy toy|porn magazine|dope selling|crank|handcuffed to a bed|cctv|veterinary clinic|needlepoint|needle|older woman younger woman relationship|telephone sex	Comedy|Crime|Drama
36657	X-Men	75000000.0	296339527.0	4097	6.8	104.0	2000-07-13		Twentieth Century Fox Film Corporation|Donners' Company|Bad Hat Harry Productions|Marvel Enterprises|Springwood Productions|Genetics Productions	en	US	mutant|marvel comic|superhero|based on comic book|superhuman	Adventure|Action|Science Fiction
36658	X2	110000000.0	407711549.0	3506	6.8	133.0	2003-04-24		Twentieth Century Fox Film Corporation|Donners' Company|Bad Hat Harry Productions|Marvel Enterprises|XM2 Productions|XF2 Canada Productions	en	US	mutant|marvel comic|superhero|based on comic book|superhuman	Adventure|Action|Science Fiction|Thriller
12085	Mad Money	0.0	0.0	140	5.9	104.0	2008-01-17		Millennium Films|verture Films	en	US	gang|hoodlum|woman director	Action|Comedy|Crime
12088	Fortress	8000000.0	6739141.0	168	5.7	95.0	1992-09-30		Village Roadshow Pictures|Davis Entertainment|Fortress Films	en	AU|US	prison|cyborg|married couple|future|dystopia|escape|population control	Action|Thriller|Science Fiction
44857	Molly	0.0	0.0	14	5.5	102.0	1999-10-22		Metro-Goldwyn-Mayer (MGM)|Absolute Entertainment (II)|Cockamamie|Heckerling-Caplan	en	US		Drama|Comedy|Romance
12090	Just Married	18000000.0	101564935.0	404	5.3	95.0	2003-01-09		Twentieth Century Fox Film Corporation|Robert Simonds Productions|Mediastream Dritte Film GmbH & Co. Beteiligungs KG	en	DE|US	venice|france|prison|fire|europe|married couple|honeymoon|castle|just married|chewing gum|marriage|police|vacation	Comedy
36668	X-Men: The Last Stand	210000000.0	459359555.0	3525	6.3	104.0	2006-05-24		Ingenious Film Partners|Twentieth Century Fox Film Corporation|Donners' Company|Dune Entertainment|Major Studio Partners|Bad Hat Harry Productions|thinkfilm|Marvel Enterprises|X3 Canada Productions|X3US Productions|XM3 Service	en	CA|GB|US	mutant|marvel comic|based on comic book|superhuman|beast|cyclops|aftercreditsstinger	Adventure|Action|Science Fiction|Thriller
36669	Die Another Day	140000000.0	431971116.0	1092	5.8	133.0	2002-11-17	http://www.mgm.com/view/movie/232/Die-Another-Day/	Eon Productions	en	GB|US	laser|british secret service|secret service agent|space based weapon	Adventure|Action|Thriller
3902	I'm Not There.	20000000.0	4001121.0	195	6.6	135.0	2007-10-01	http://www.imnotthere-movie.com/	Endgame Entertainment|Rising Star|Killer Films|John Wells Productions|Dreamachine|Film & Entertainment VIP Medienfonds 4 GmbH & Co. KG (I)|Grey Water Park Productions|John Goldwyn Productions|Wells Productions	en	US	rock and roll|music style|success|john f. kennedy|advancement|bob dylan|rock|biography|music|beatnik|motor-bike accident	Drama|Music
12096	The Pink Panther	0.0	0.0	550	5.6	93.0	2006-01-18		Columbia Pictures|International Production Company|The Montecito Picture Company|Robert Simonds Productions|Metro-Goldwyn-Mayer (MGM)	en	US	robbery|investigation|inspector|killer|clouseau|pink panther|murder hunt	Action|Comedy|Crime|Mystery|Family
347969	The Ridiculous 6	60000000.0	0.0	388	4.9	119.0	2015-12-11	http://www.netflix.com/title/80039517	Happy Madison Productions	en	US	wild west	Comedy|Western
110402	Hard to Be a God	7000000.0	1310673.0	41	6.7	170.0	2013-02-27		Lenfilm Studio|Sever Studio|Kanal Russia 1	ru	RU		Drama|Science Fiction
42684	Skyline	10000000.0	66821036.0	507	4.7	100.0	2010-11-11		Rogue Pictures|Relativity Media|Hydraulx|Rat Entertainment|Transmission Pictures	en	US	missile|light|transformation|low-budget|alien|fireplace|los angeles|cell phone|rooftop|duringcreditsstinger	Science Fiction
12100	Windtalkers	115000000.0	77628265.0	341	5.8	134.0	2002-06-14		Lion Rock Productions|Metro-Goldwyn-Mayer (MGM)	en	US	japan|world war ii|radio transmission|marine corps|u.s. army|code|navajo|pacific war	Drama|Action|History|War
12103	Don't Say a Word	50000000.0	100020092.0	220	6.0	113.0	2001-09-28		Village Roadshow Pictures|NPV Entertainment|Regency Enterprises|Kopelson Entertainment|Epsilon Motion Pictures|New Regency Pictures|Furthur Films	en	AU|US	cemetery|diamant|suspense|psychiatrist|killer	Thriller
1494	Curse of the Golden Flower	110.0	0.0	203	6.6	114.0	2006-12-21	http://ent.sina.com.cn/hjj/	Beijing New Picture Film Co. Ltd.	zh	CN|HK	poison|china|martial arts|swordplay|fight|toxication|secret society|passion|planned murder|power|palace|plan|battle for power|tang dynasty|pomp|conspiracy of murder|heir to the throne|marriage crisis|secret love	Action|Drama|Fantasy
167073	Brooklyn	11000000.0	62076141.0	1213	7.2	111.0	2015-10-20	http://www.foxsearchlight.com/brooklyn/	Wildgaze Films|Irish Film Board|Item 7|Parallel Film Productions	en	CA|IE	love triangle|based on novel|homesickness|vororte|ship|community|marriage|working class|boarding house|ireland|brooklyn new york city|journey|dual life|irish immigrant|1950s	Drama|Romance
12106	The Quick and the Dead	32000000.0	18552460.0	427	6.3	107.0	1995-02-09		TriStar Pictures	en	JP|US	gunslinger|revenge|prairie|shootout|pistol	Action|Western
12107	Nutty Professor II: The Klumps	84000000.0	123307945.0	332	4.7	106.0	2000-07-27		Imagine Entertainment|Universal Pictures	en	US	alter ego|mad scientist|family|dean|duringcreditsstinger|research laboratory	Fantasy|Comedy|Romance|Science Fiction
14306	Marley & Me	60000000.0	244082376.0	1343	6.9	115.0	2008-12-25	http://marleyandmemovie.com/	Sunswept Entertainment|Dune Entertainment III	en	US	journalist|based on novel|puppy|dog|duringcreditsstinger|columnist|animal lead	Comedy|Family
110415	Snowpiercer	39200000.0	86758912.0	2854	6.7	126.0	2013-08-01	http://snowpiercer-film.com/	CJ Entertainment|Opus Pictures|Stillking Films|SnowPiercer|Moho Film	ko	KR|FR|CZ|US	father son relationship|child labour|brothel|winter|allegory|bridge|post-apocalyptic|dystopia|hijacking of train|based on comic book|dam|rifle|pregnant|train|violence|based on graphic novel|guilt|revolt|duplicity|tunnel|social class|population control|perpetual winter|city ruin	Action|Science Fiction|Drama
12113	Body of Lies	70000000.0	113280098.0	895	6.5	128.0	2008-10-10	http://wwws.warnerbros.co.uk/bodyoflies/	Scott Free Productions|De Line Pictures|Warner Bros.	en	US|GB	terror|falsely accused|based on novel|dying and death|jordan|dubai|intelligence agency|beating	Action|Drama|Thriller
36691	Solitary Man	15000000.0	5024782.0	84	5.8	90.0	2009-09-07	http://www.solitarymanmovie.com/	Smartest Man Productions|Millennium Films|Paul Schiff Productions	en	US	infidelity|bankrupt|loneliness|comedy|family drama	Comedy|Drama|Romance
118612	After	0.0	0.0	63	5.6	90.0	2012-08-27		Seabourne Pictures|Quite Quick Productions	en	US	coma|crash|accepting death	Mystery|Thriller
20309	Say It Isn't So	25000000.0	0.0	47	4.8	95.0	2001-03-12		Twentieth Century Fox Film Corporation|Conundrum Entertainment|Say It Isn't So Productions	en	US		Comedy|Romance
224569	Taxman	0.0	0.0	1	2.0	104.0	1999-09-16		Counterclock Productions	en	US	machinegun|tax inspector|wedding party	Action|Crime|Comedy|Thriller
36696	Space Dogs	25000000.0	6500000.0	10	6.3	85.0	2010-03-18		CN Film	ru	US|RU	russia|space mission|space|outer space|dog	Family|Animation
13497	Drumline	20000000.0	57588485.0	116	6.2	118.0	2002-12-13		Fox 2000 Pictures	en	US	music rehearsal|fraternity initiation|television broadcast|white male pretending to be black|sorority party|push ups	Drama|Romance|Comedy|Music
12123	Chain Reaction	50000000.0	60209334.0	284	5.3	107.0	1996-08-02		Twentieth Century Fox Film Corporation|Chicago Pacific Entertainment|Zanuck Company, The	en	US	fbi|hydrogen bomb|secret lab|energy supply|conspiracy|aftercreditsstinger	Action|Drama|Science Fiction|Thriller
3933	Corpse Bride	40000000.0	117195061.0	1894	7.2	77.0	2005-09-09	http://corpsebridemovie.warnerbros.com/	Tim Burton Animation Company|Will Vinton Studios|Warner Bros.|Tim Burton Productions|Laika Entertainment|Patalex Productions	en	US	shyness|england|cheating|old town|grave|skeleton|musical|marriage|wedding ring|stop motion|animation|money|wedding|corpse|wedding ceremony|parents|dark fantasy|european|ring|piano	Romance|Fantasy|Animation|Music
18405	The Last House on the Left	15000000.0	32721635.0	440	6.2	110.0	2009-03-13	http://www.thelasthouseontheleft.com/	Rogue Pictures|Film Afrika|Sean S. Cunningham Films	en	US	rape|white trash|revenge|murder|dysfunctional family|swimmer|family	Crime|Thriller|Horror|Drama
44896	Rango	135000000.0	245724603.0	2051	6.6	107.0	2011-03-02	http://www.rangomovie.com/	Paramount Pictures|Nickelodeon Movies|GK Films|Blind Wink|Paramount Animation	en	US	sheriff|nevada|pet|rango|chameleon|las vegas|cactus|terrarium|construction site|armadillo|disillusionment	Animation|Comedy|Family|Western|Adventure
20322	The Brothers	0.0	0.0	10	6.5	106.0	2001-03-23			en	US	independent film|track and field|gangster rap	Comedy|Drama|Romance
85860	The FP	0.0	0.0	11	4.5	82.0	2011-03-13		Drafthouse Films	en	US		Comedy
2022	Mr. Deeds	50000000.0	171269535.0	644	5.6	96.0	2002-06-28		New Line Cinema|Columbia Pictures Corporation|Out of the Blue... Entertainment|Happy Madison Productions	en	US	love letter|new hampshire|ferrari|liar|city country contrast|inheritance|billionaire|new york city|kindness|fable|apple tree|corporate take over|chrysler building	Comedy|Romance
657	From Russia with Love	2000000.0	78898765.0	760	6.9	115.0	1963-10-11	http://www.mgm.com/view/movie/717/From-Russia-With-Love/	United Artists|Eon Productions|Danjaq	en	GB	venice|london england|terror|england|assassination|spy|assassin|istanbul|russia|secret mission|secret organization|secret intelligence service|kgb|orient express|zagreb|gondola|phantom|villain|duringcreditsstinger	Action|Thriller|Adventure
11588	The I Inside	8800000.0	0.0	62	5.9	90.0	2004-01-15		Miramax Films|Dimension Films|MDP Worldwide|RCD Productions Ltd.	en	GB|US|DE	infidelity|amnesia|paranoia|nightmare|time|puzzle|murder|suspense|memory|hospital|doctor|fear|guilt|discovery|loop	Thriller|Mystery|Science Fiction
12138	3000 Miles to Graceland	62000000.0	18720175.0	178	5.8	125.0	2001-02-23		Franchise Pictures|Warner Bros.|Morgan Creek Productions	en	US	casino|submachine gun|hold-up robbery|elvis|reference to elvis presley|duringcreditsstinger	Action|Adventure|Comedy|Thriller|Crime
2023	Hidalgo	100000000.0	108103450.0	318	6.5	136.0	2004-03-05		Casey Silver Productions|Touchstone Pictures|Dune Films	en	US|MA	horse race|horse|racehorse	Western|Adventure
658	Goldfinger	2500000.0	124881062.0	987	7.2	110.0	1964-09-17	http://www.mgm.com/view/movie/760/Goldfinger/	United Artists|Eon Productions|Danjaq	en	GB|US	secret organization|secret intelligence service|nuclear radiation|fort knox|aston martin|secret lab|kentucky|gas attack|airplane|british secret service|duringcreditsstinger	Adventure|Action|Thriller
12142	Alone in the Dark	20000000.0	10442808.0	173	3.1	96.0	2005-01-28		Boll Kino Beteiligungs GmbH & Co. KG|Brightlight Pictures|Herold Productions|Lionsgate|Infogrames Entertainment	en	CA|DE|US	detective|monster|professor|island|museum|darkness|alien life-form|paranormal|artifact|slow motion scene|flashback sequence|zombie|based on video game|occultism	Action|Fantasy|Horror|Thriller
159037	The Square	0.0	0.0	55	7.8	88.0	2013-06-07	http://www.thesquarefilm.com/	Roast Beef Productions|Worldview Entertainment|Noujaim Films	ar	GB|US|EG	woman director	Documentary|Drama|History
44912	Green Lantern	200000000.0	219851172.0	2487	5.1	114.0	2011-06-16	http://greenlanternmovie.warnerbros.com/	De Line Pictures|Warner Bros.|DC Entertainment	en	US	dc comics|transformation|superhero|alien|alien infection|magical object|protector|super powers|origin|3d	Adventure|Action|Thriller|Science Fiction
165864	Hansel and Gretel Get Baked	4500000.0	0.0	67	4.8	86.0	2013-02-19	https://www.facebook.com/HanselGretelGetBaked	Tribeca Productions	en	US	witch|marijuana|succubus|power company|cannibalism	Horror|Comedy
17044	The Land Girls	0.0	0.0	3	7.0	111.0	1998-09-25		Channel Four Films|Intermedia Films|Greenpoint Films	en	GB|FR		Drama|Romance|War
66195	The Perfect Host	0.0	14870.0	135	6.2	93.0	2010-07-01	http://theperfecthostmovie.com/	Splendid Film	en	US	swimming pool|tea kettle|conga line|spit in the face|convenience store robbery	Comedy|Thriller|Crime
12149	Frailty	11000000.0	13110448.0	334	7.0	100.0	2001-11-17		Cinerenta Medienbeteiligungs KG|American Entertainment Partners L.P.|David Kirschner Productions	en	DE|IT|US	angel|sheriff|loss of mother|1970s|texas|dream|rose garden|grave|ax|insanity|murder|mechanic|vision|serial killer|punishment|demon|fbi agent|gloves|religious fanatic|remorse|flashback|forced to kill	Drama|Thriller|Crime
12150	Sea of Love	19000000.0	110879513.0	141	6.7	113.0	1989-09-15		Universal Pictures Corporation	en	US	new york|alcohol|sex|detective|newspaper|nudity|suspect|police|murder|suspense|serial killer|neo-noir	Drama|Crime|Mystery
356216	The Rise of the Krays	2500000.0	0.0	19	4.5	110.0	2015-08-29	http://www.signature-entertainment.co.uk/film/rise-of-the-krays/	Carnaby International|Saracen Films|Torn Pictures	en	GB		Crime
12153	White Chicks	37000000.0	113086475.0	679	6.3	109.0	2004-06-23		Columbia Pictures|Revolution Studios|Wayans Bros. Entertainment|Gone North Productions	en	US	undercover|fbi|fish out of water|high society|buddy cop|crossdressing	Comedy
12154	Three Men and a Baby	0.0	0.0	253	5.8	102.0	1987-11-27		Touchstone Pictures|Interscope Communications	es	US	baby|roommate|bachelor|party|windeln|solteros	Family|Comedy|Drama
208763	Forbidden Kingdom	26000000.0	0.0	71	4.9	127.0	2014-01-30		Universal Pictures|Ankor-Film	ru	CZ|RU|UA	monster|mystic|church|demon|witchcraft|science|dark fantasy|3d	Thriller|Adventure|Mystery|Fantasy
2026	Hostage	52000000.0	77944725.0	512	6.2	113.0	2005-03-09		Miramax Films|Cheyenne Enterprises|Yari Film Group|Stratus Film Co.|Syndicate Films International|Equity Pictures Medienfonds GmbH & Co. KG II|Hostage GmbH	en	DE|US	fbi|kidnapping|police operation|home invasion|hostage situation|hostage negotiator	Mystery|Drama|Thriller|Crime
12158	Vampire in Brooklyn	14000000.0	19800000.0	111	4.5	100.0	1995-10-27		Paramount Pictures	en	US	vampire|half vampire	Comedy|Horror|Romance
12159	What Dreams May Come	85000000.0	71485043.0	577	6.8	113.0	1998-10-02		PolyGram Filmed Entertainment	en	NZ|US	paradise|soul|underworld|heaven|painting|hell|afterlife|spiritism	Drama|Fantasy|Romance
12160	Wyatt Earp	63000000.0	25052000.0	202	6.5	191.0	1994-06-24		Tig Productions|Warner Bros.|Kasdan Pictures|Paragon Entertainment Corp.	en	US	gunslinger|gambling|sheriff|deputy sheriff|wretch|wyatt earp|historical figure|doc holliday	Drama|Action|Western
12162	The Hurt Locker	15000000.0	42000000.0	1840	7.2	131.0	2008-10-10	http://www.thehurtlocker-movie.com/	Summit Entertainment|Kingsgate Films|Grosvenor Park Media Ltd.|Voltage Pictures|Film Capital Europe Funds (FCEF )|First Light Production	en	US	sniper|explosive|loyalty|u.s. army|iraq|car bomb|suspense|tension|iraq war|desert|bomb squad|body armor|woman director|army sergeant	Drama|Thriller|War
12163	The Wrestler	6000000.0	44703995.0	1000	7.3	109.0	2008-09-07	http://www.thewrestlermovie.com/	Saturn Films|Wild Bunch|Protozoa Pictures|Top Rope	en	US	supermarket|heart attack|ambition|daughter|wrestling|sport|stripper|steroids|fame|barbed wire|wrestler|redemption	Drama|Romance
33430	Twin Falls Idaho	0.0	0.0	11	7.0	111.0	1999-07-30			en		independent film	Drama|Romance
20360	Namastey London	0.0	0.0	29	6.6	128.0	2007-03-27	http://www.erosentertainment.com/namasteylondon		en			Drama|Foreign|Romance
307081	Southpaw	30000000.0	91709827.0	2067	7.3	123.0	2015-06-15		Escape Artists|Riche-Ludwig Productions	en	US	sport	Action|Drama
663	Saw IV	10000000.0	139352633.0	903	5.9	93.0	2007-10-25	http://movies.break.com/saw4/	Lions Gate Films|Twisted Pictures	en	US	ice|victim|pain|games|psychopath|blood|electric chair|doctor|torture|violence|police officer|fbi agent|female corpse	Horror|Thriller|Crime
